,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"AUS Insurance, reinsurance and pension funding, except compulsory social security",0.1,4409.7,0.6,0.6,0.0,0.3,0.7,50.3,1.8,1.9,2.6,14.2,0.0,1.0,1.1,95.7,0.6,0.1,1.7,0.7,0.0,3.2,0.3,2.2,0.2,0.4,0.1,10.1,84.2,17.6
AUS Activities auxiliary to financial services and insurance activities,0.0,237.6,0.4,0.0,0.0,0.0,0.3,2.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,3.3,10.4
AUS Real estate activities,0.2,24317.9,0.3,0.0,0.0,0.0,0.2,17.6,0.3,0.3,4.8,0.2,0.0,0.2,0.0,5.1,0.0,0.0,0.0,11.7,0.0,2.3,0.0,0.1,0.1,0.0,0.1,1.0,2.0,3.2
AUS Legal and accounting activities; activities of head offices; management consultancy activities,1.3,775.9,14.9,1.2,0.1,0.3,36.3,20.3,8.6,11.1,2.5,1.3,0.0,0.4,0.1,15.9,0.1,0.2,0.1,28.3,0.9,15.6,0.3,5.1,0.1,0.1,0.1,8.8,51.7,33.0
AUS Architectural and engineering activities; technical testing and analysis,1.7,2803.9,2.1,1.0,1.0,1.1,9.3,39.0,5.4,7.4,5.2,4.4,0.5,16.2,0.4,30.7,1.7,2.1,1.0,2.7,1.4,3.8,0.7,3.2,4.3,2.6,3.0,11.2,30.3,47.8
AUS Scientific research and development,0.0,79.3,4.1,1.5,0.0,0.1,0.3,50.1,1.3,9.5,1.8,4.3,0.0,0.0,0.2,6.0,0.5,0.9,0.2,13.0,0.0,0.8,0.1,2.3,0.8,0.0,0.0,5.3,101.1,10.0
AUS Advertising and market research,0.0,62.7,0.1,0.5,0.0,0.0,0.2,1.1,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,6.2,3.5,17.9
"AUS Other professional, scientific and technical activities; veterinary activities",0.1,500.5,0.2,0.1,0.0,0.1,0.3,3.9,0.2,0.4,5.4,1.3,0.0,0.3,5.1,2.8,1.5,0.1,0.0,1.4,0.1,1.5,0.1,0.2,0.2,0.4,0.1,0.9,4.5,6.1
AUS Administrative and support service activities,0.5,3564.7,2.5,0.3,0.1,0.3,1.2,15.8,4.4,9.5,7.6,2.9,0.0,0.2,1.0,6.8,0.7,0.2,0.2,12.0,0.2,2.2,0.5,1.2,0.3,0.2,0.1,49.2,34.2,30.1
AUS Public administration and defence; compulsory social security,0.0,21843.2,0.7,0.1,0.0,0.1,1.5,10.6,0.2,0.5,0.6,1.4,0.1,0.1,0.1,1.0,1.0,0.5,0.0,0.8,38.5,0.3,0.0,0.1,0.3,18.3,0.0,1.0,6.0,-42.6
AUS Education,0.1,17087.0,1.9,0.7,0.0,0.2,0.1,23.1,0.5,4.0,1.4,1.9,0.0,1.6,0.2,2.7,0.2,0.4,0.1,5.6,0.0,0.6,0.0,1.0,0.4,0.0,0.0,2.1,44.4,6.8
AUS Human health and social work activities,0.6,24863.2,0.4,0.1,0.1,0.6,0.4,7.2,0.5,1.3,8.7,0.9,0.0,0.2,0.2,1.8,0.3,0.1,0.1,0.3,0.1,1.5,0.2,0.5,0.3,0.1,0.1,1.9,5.9,32.2
AUS Other service activities,0.1,10127.0,2.4,0.3,0.1,1.7,1.9,53.5,30.6,1.1,18.2,0.4,0.0,7.5,0.7,3.9,0.5,1.0,0.0,0.9,0.1,6.2,0.1,0.4,0.1,1.0,1.4,0.8,55.5,8.2
AUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEL Crop and animal production, hunting and related service activities",0.3,58.3,1240.6,0.0,0.5,2.4,0.4,768.1,69.9,505.5,145.1,4.2,0.1,0.2,8.4,79.5,2.6,0.4,0.5,376.9,28.7,15.6,15.6,0.7,68.1,0.1,0.1,7.9,259.3,22.1
BEL Forestry and logging,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.0
BEL Fishing and aquaculture,0.0,0.5,5.5,0.0,0.0,0.0,0.0,3.5,1.1,15.7,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.1,0.0,0.0,0.4,0.1,2.0,0.0,0.0,0.0,3.5,32.4
BEL Mining and quarrying,0.0,0.0,8.5,0.0,0.0,0.6,16.9,11.1,0.1,0.7,0.9,0.1,0.0,0.7,0.1,0.1,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.4,0.5,156.2
"BEL Manufacture of food products, beverages and tobacco products",54.2,98.1,5461.6,10.4,35.2,159.8,31.5,2461.5,441.9,3567.0,1760.8,33.2,24.0,2.9,113.8,731.1,196.9,85.6,47.1,2490.6,49.1,61.4,128.2,39.7,129.2,14.3,23.1,189.7,1321.6,1003.5
"BEL Manufacture of textiles, wearing apparel and leather products",9.4,35.1,164.7,1.5,1.7,9.8,7.8,576.1,330.1,908.2,812.4,16.7,1.9,3.6,33.5,491.1,38.9,4.0,3.0,359.9,13.3,95.1,67.7,2.4,61.1,24.1,1.9,69.2,313.4,205.1
"BEL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.3,0.5,219.8,0.0,0.0,0.3,0.9,10.0,2.1,20.4,4.5,0.1,0.0,0.9,0.5,3.6,1.0,0.1,0.1,11.6,0.3,0.4,0.8,0.1,0.2,0.3,0.2,8.0,5.0,0.8
BEL Manufacture of paper and paper products,5.4,2.6,476.2,0.1,0.1,0.2,0.8,81.4,17.0,116.9,54.9,1.4,0.1,0.4,1.1,20.4,0.7,0.1,0.3,65.6,1.1,3.8,2.2,0.4,4.7,2.1,0.1,2.4,57.8,12.0
BEL Printing and reproduction of recorded media,0.5,0.3,351.5,0.0,0.0,0.0,0.2,8.6,1.6,11.7,5.5,0.2,0.0,0.1,0.2,2.1,0.1,0.0,0.1,6.5,0.2,0.4,0.3,0.1,0.5,0.3,0.0,0.6,6.0,0.0
BEL Manufacture of coke and refined petroleum products ,3.7,25.8,5006.4,2.1,3.9,29.8,5.8,677.6,74.1,445.8,177.0,3.4,1.7,2.1,3.5,34.8,3.6,0.8,3.6,528.0,31.4,10.0,25.5,8.3,10.7,10.3,2.9,398.3,749.4,511.3
BEL Manufacture of chemicals and chemical products ,15.3,21.6,761.6,2.2,6.4,6.2,34.1,317.0,81.8,545.6,238.2,8.8,3.1,12.4,11.2,104.9,19.7,3.3,8.5,586.5,8.5,23.6,12.8,6.0,34.2,27.0,3.6,174.4,305.6,87.3
BEL Manufacture of basic pharmaceutical products and pharmaceutical preparations,88.1,18.2,338.9,8.5,27.2,75.0,30.5,1295.5,181.0,626.6,148.9,68.5,2.3,2.4,251.2,399.2,23.0,28.9,39.2,89.3,12.5,53.5,59.5,33.5,2.2,1.8,3.5,703.1,503.5,752.7
BEL Manufacture of rubber and plastic products,11.2,15.5,191.3,0.7,2.7,7.5,12.0,230.3,55.4,204.6,158.7,9.2,1.0,7.3,9.6,79.1,13.2,2.7,7.6,197.5,7.6,12.6,13.7,3.1,10.5,13.0,2.3,55.0,124.3,62.7
BEL Manufacture of other non-metallic mineral products,0.9,1.6,599.4,0.1,0.3,1.5,9.5,19.9,7.2,50.1,12.9,0.4,0.1,1.4,1.8,7.9,2.0,0.6,0.2,22.4,0.7,1.5,1.8,0.5,1.3,1.0,0.2,12.7,14.4,20.1
BEL Manufacture of basic metals,3.5,4.7,897.8,0.7,2.1,2.4,21.6,57.6,21.5,64.0,46.5,2.2,1.7,8.4,2.5,35.5,4.7,2.0,2.1,66.2,4.2,6.6,5.7,1.6,10.4,9.9,1.7,28.6,136.7,0.0
"BEL Manufacture of fabricated metal products, except machinery and equipment",21.0,21.5,1395.8,2.6,8.7,9.9,51.8,274.6,103.9,389.4,269.3,8.9,10.8,55.5,20.5,144.9,42.3,8.3,11.6,317.6,16.3,38.4,34.8,5.3,34.9,33.3,6.8,138.9,201.4,292.0
"BEL Manufacture of computer, electronic and optical products",11.4,35.0,235.3,2.1,9.0,7.4,29.3,322.1,85.8,338.9,259.5,4.9,0.9,13.6,10.1,179.9,21.6,8.6,4.4,53.7,13.5,30.0,16.9,4.5,14.6,26.2,3.1,120.2,209.8,569.4
BEL Manufacture of electrical equipment,11.0,16.0,246.2,2.3,5.0,4.3,41.3,241.9,66.8,240.8,210.6,6.1,1.8,10.1,14.1,122.7,30.5,6.1,3.5,100.0,12.6,25.8,15.2,3.1,11.6,20.0,3.2,57.9,150.5,235.4
BEL Manufacture of machinery and equipment n.e.c.,36.2,58.3,738.7,9.8,30.6,29.8,252.1,495.2,269.5,482.6,392.1,31.0,18.3,88.3,19.7,495.5,25.1,28.4,23.2,256.1,61.7,66.8,55.9,22.9,159.7,152.6,25.5,293.2,481.7,682.5
"BEL Manufacture of motor vehicles, trailers and semi-trailers",173.0,152.3,134.6,5.0,6.6,143.1,38.3,3681.5,1074.3,1344.2,2875.8,176.7,1.0,11.9,110.2,1138.7,185.1,17.4,79.8,1813.2,83.8,166.6,151.8,22.3,208.2,113.9,5.4,938.7,1810.9,1073.2
BEL Manufacture of other transport equipment,1.5,10.3,62.5,0.1,0.4,2.6,1.6,207.1,26.1,93.0,143.9,1.4,0.3,1.1,1.7,58.8,1.8,1.6,0.7,83.8,2.3,5.8,6.8,1.0,4.4,2.3,0.7,9.5,52.3,37.9
BEL Manufacture of furniture; other manufacturing,9.5,17.9,185.5,1.1,1.8,14.6,37.1,217.2,70.3,440.1,190.3,5.4,0.5,42.3,14.3,159.9,45.7,3.5,3.3,217.9,6.6,12.2,12.4,1.6,6.2,12.4,1.4,364.1,164.6,226.5
BEL Repair and installation of machinery and equipment,0.3,2.0,858.2,0.0,0.0,0.5,1.3,8.0,2.2,22.0,6.2,0.2,0.0,1.5,0.5,5.5,1.6,0.1,0.1,10.1,2.9,0.3,0.8,0.1,0.1,0.3,0.6,14.1,9.3,8.9
"BEL Electricity, gas, steam and air conditioning supply",0.1,10.0,5084.0,0.0,0.0,0.9,0.8,440.8,1.3,17.6,18.4,1.6,0.0,0.3,7.2,10.6,0.2,0.1,0.0,40.7,3.5,1.6,2.0,0.4,0.0,0.8,0.0,25.9,48.5,19.2
"BEL Water collection, treatment and supply",0.0,0.0,1232.4,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2
"BEL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1.0,1.9,553.3,0.1,0.4,0.9,1.5,27.7,5.1,36.9,17.7,0.5,0.3,1.3,1.0,6.0,1.8,0.3,0.6,37.0,0.8,1.6,1.5,0.4,1.5,1.2,0.3,10.2,30.3,9.3
BEL Construction,2.8,5.8,31893.7,0.5,1.5,1.9,20.8,44.9,17.1,58.3,60.0,2.6,1.2,7.3,3.6,32.6,5.4,1.6,1.4,71.8,11.7,7.0,4.9,1.4,7.0,6.8,1.3,26.8,40.0,117.7
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,2.3,4.7,6385.1,0.2,0.7,1.8,2.5,62.3,16.7,46.2,43.9,1.9,0.1,1.7,15.1,28.7,4.5,1.1,1.0,30.0,2.2,3.6,2.6,0.5,3.1,2.7,0.3,19.9,34.2,170.8
"BEL Wholesale trade, except of motor vehicles and motorcycles",9.3,22.5,19558.6,1.8,5.9,15.4,26.9,324.1,80.1,438.8,225.5,6.5,3.1,13.6,96.9,164.6,31.7,10.4,5.9,297.6,12.1,17.3,18.1,5.2,24.0,15.8,4.0,95.3,211.1,671.0
"BEL Retail trade, except of motor vehicles and motorcycles",1.8,4.5,11159.4,0.3,0.7,2.4,2.8,60.9,14.2,72.3,29.9,1.5,0.2,2.6,53.6,38.6,8.0,1.6,0.8,53.7,1.9,2.9,2.7,0.8,2.3,1.2,0.4,27.4,36.0,526.7
BEL Land transport and transport via pipelines,0.9,32.0,1886.8,0.9,0.3,3.0,10.0,112.4,10.5,76.2,71.0,1.3,0.3,0.9,14.3,15.8,4.9,1.8,0.0,42.8,1.9,12.9,2.2,0.5,11.1,5.4,0.2,17.0,129.6,403.5
BEL Water transport,0.0,2.3,26.4,0.2,0.0,1.0,2.5,33.1,2.2,9.8,73.6,0.2,0.2,17.6,4.1,5.2,7.0,0.2,0.0,32.0,2.1,1.6,0.9,0.6,1.6,4.0,0.1,0.2,16.8,740.6
BEL Air transport,0.0,3.8,236.0,0.3,0.4,1.6,1.4,10.0,3.5,29.7,56.9,0.5,0.1,8.9,23.7,8.8,6.2,0.9,0.4,15.5,3.0,0.7,1.2,0.2,0.5,0.3,0.1,33.2,23.1,38.5
BEL Warehousing and support activities for transportation,2.0,58.6,2648.2,0.8,5.0,1.9,2.2,561.8,38.3,428.9,124.3,4.5,0.6,19.9,1.5,88.6,14.2,26.9,0.7,59.0,44.4,9.5,11.4,0.6,19.1,4.4,1.3,4.3,214.6,325.4
BEL Postal and courier activities,0.0,1.8,212.0,0.0,0.1,0.3,0.8,15.7,4.3,12.1,38.1,0.3,0.0,0.2,2.3,1.9,0.2,0.3,0.0,40.2,0.6,0.5,0.7,0.1,0.2,0.0,0.1,0.8,4.4,117.0
BEL Accommodation and food service activities,1.4,6.0,8999.7,2.6,1.5,10.9,0.9,90.2,7.4,12.3,227.0,1.8,0.1,0.0,201.6,20.5,27.0,0.5,0.2,8.5,0.2,0.3,7.1,4.3,0.5,0.0,0.9,1.1,81.2,85.1
BEL Publishing activities,0.6,0.8,1054.2,0.1,0.1,0.0,0.0,52.4,2.1,20.4,41.0,0.6,0.0,0.0,0.1,4.2,0.2,0.7,0.1,9.1,2.7,4.3,5.9,1.6,0.0,0.0,0.5,31.6,22.3,44.0
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.5,2.8,849.1,0.1,0.7,0.5,0.0,16.3,1.9,26.3,10.3,0.4,0.4,0.0,0.0,4.4,0.5,1.4,3.6,18.8,0.6,0.8,2.9,0.2,0.0,0.0,3.4,16.3,14.9,24.0
BEL Telecommunications,3.3,3.8,4768.5,0.6,0.6,2.5,4.3,80.0,32.6,42.0,195.7,3.6,1.5,8.5,12.0,52.0,1.2,1.0,24.7,100.5,2.9,6.8,7.0,3.2,8.0,1.1,6.8,5.0,65.8,74.2
"BEL Computer programming, consultancy and related activities; information service activities",1.8,2.3,2744.3,0.3,0.2,0.5,0.4,143.5,7.6,56.9,121.1,1.7,0.1,0.3,0.5,13.4,0.9,1.7,0.1,42.5,7.8,12.9,15.5,5.1,0.2,0.3,1.1,82.8,95.7,187.3
"BEL Financial service activities, except insurance and pension funding",1.7,3.1,6314.6,0.2,0.9,10.6,7.5,37.8,104.5,36.8,225.2,1.4,0.4,0.1,127.2,35.5,5.7,5.1,0.0,163.1,9.2,8.3,9.8,0.7,0.2,10.0,0.5,20.2,64.9,410.4
"BEL Insurance, reinsurance and pension funding, except compulsory social security",0.2,1.5,4997.8,0.1,0.0,0.2,0.7,10.9,1.9,12.4,10.1,0.5,0.0,1.2,31.6,11.7,0.3,0.1,2.8,15.1,1.3,14.7,1.1,0.3,0.1,0.4,0.1,74.6,45.2,17.7
BEL Activities auxiliary to financial services and insurance activities,0.2,0.3,608.1,0.0,0.0,0.0,0.0,2.4,4.0,0.2,12.6,0.0,0.0,0.0,0.9,12.1,0.0,0.3,0.0,1.1,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.3,6.0,58.8
BEL Real estate activities,0.1,0.1,29256.7,0.0,0.0,0.0,0.4,2.1,0.5,1.5,3.1,0.0,0.0,0.0,0.0,1.7,0.0,0.1,0.0,10.5,0.3,0.4,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BEL Legal and accounting activities; activities of head offices; management consultancy activities,12.1,6.4,4410.8,2.2,0.8,2.2,88.1,50.0,93.0,162.6,41.6,1.0,0.3,2.3,4.4,95.5,1.3,3.3,0.4,474.9,55.9,35.5,5.4,4.5,1.7,1.7,1.0,184.1,161.2,99.9
BEL Architectural and engineering activities; technical testing and analysis,1.0,1.8,2135.0,0.2,0.7,0.7,5.6,20.2,7.7,19.6,17.0,0.7,0.4,14.5,0.9,43.4,1.2,0.7,0.5,10.4,1.9,2.5,1.9,0.6,3.1,3.2,0.5,10.2,15.9,36.9
BEL Scientific research and development,0.0,0.9,391.1,0.5,0.0,0.2,0.0,17.4,2.2,24.0,4.5,0.5,0.0,0.0,1.8,6.2,0.5,3.7,0.1,40.1,0.0,0.3,0.2,0.3,0.2,0.0,0.0,21.1,68.5,3.9
BEL Advertising and market research,0.9,0.5,338.8,0.2,0.1,0.2,6.3,6.1,6.9,13.4,5.3,0.1,0.0,0.2,0.3,7.1,0.2,1.1,0.0,36.1,4.1,2.7,0.6,0.4,0.1,0.1,0.1,27.7,14.0,12.7
"BEL Other professional, scientific and technical activities; veterinary activities",0.2,0.2,272.8,0.0,0.1,0.2,0.2,4.3,0.8,4.4,3.3,0.1,0.0,0.1,2.8,1.5,0.3,0.1,0.1,3.5,0.2,0.3,0.3,0.1,0.2,0.1,0.0,2.8,2.7,1.6
BEL Administrative and support service activities,1.5,2.7,6472.8,0.2,0.7,2.0,2.6,46.7,12.8,57.9,46.5,0.9,0.4,1.2,11.4,16.1,3.0,1.2,0.8,50.7,2.0,2.9,3.1,0.9,2.6,1.8,0.5,57.0,36.3,18.7
BEL Public administration and defence; compulsory social security,0.2,0.9,32861.4,0.0,0.1,1.3,0.8,16.8,9.0,7.7,17.6,0.2,0.0,2.1,2.2,1.9,0.2,0.3,0.0,5.4,2.2,1.2,1.5,0.4,0.2,0.2,0.3,8.6,13.0,16.2
BEL Education,0.3,1.4,23166.1,0.8,0.1,1.7,0.1,27.5,3.2,33.3,14.4,0.7,0.0,3.5,5.6,8.8,1.0,5.1,0.1,54.8,0.2,1.6,0.7,0.6,0.3,0.0,0.1,30.4,95.5,13.5
BEL Human health and social work activities,0.5,0.6,34305.0,0.1,0.2,0.5,0.2,9.8,1.1,4.5,4.2,0.4,0.1,0.0,1.4,2.5,0.1,0.2,0.2,0.9,0.2,0.6,0.6,0.3,0.0,0.0,0.0,5.4,3.8,7.4
BEL Other service activities,0.7,3.8,9113.0,0.1,0.3,9.2,5.4,24.1,59.6,12.5,60.8,0.7,0.2,13.9,12.0,7.7,1.1,0.6,0.4,26.7,0.7,1.9,1.3,0.4,0.7,1.0,1.4,6.6,57.1,27.5
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,801.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BEL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BGR Crop and animal production, hunting and related service activities",0.5,2.0,1.0,1806.2,0.0,0.7,0.1,12.4,1.0,5.0,1.2,0.8,0.8,0.2,0.1,6.2,0.5,0.0,0.6,0.8,0.1,2.8,0.1,2.9,3.4,1.7,0.0,1.9,15.1,6.7
BGR Forestry and logging,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3,-0.0
BGR Fishing and aquaculture,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
BGR Mining and quarrying,0.0,0.1,0.0,61.5,0.0,0.0,0.0,2.5,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.9,0.0
"BGR Manufacture of food products, beverages and tobacco products",3.2,5.0,2.9,2614.4,0.0,3.9,0.2,20.3,1.5,19.6,3.3,4.6,0.0,0.0,0.1,13.0,3.0,0.2,0.3,1.0,0.3,13.9,0.2,15.2,22.3,2.5,0.0,9.2,49.4,33.3
"BGR Manufacture of textiles, wearing apparel and leather products",0.4,14.4,9.8,458.4,0.1,9.2,0.1,150.4,36.9,90.0,39.5,4.3,0.0,0.0,0.5,159.8,2.3,0.2,0.9,8.6,1.5,2.3,0.2,2.4,1.9,14.3,0.0,36.0,75.4,24.7
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.2,0.1,127.8,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.4,0.4
BGR Manufacture of paper and paper products,0.0,0.1,0.0,103.0,0.0,0.0,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.0,1.0,0.7
BGR Printing and reproduction of recorded media,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGR Manufacture of coke and refined petroleum products ,0.0,0.2,0.1,1034.8,0.0,1.2,0.0,2.1,0.0,10.4,0.3,0.4,0.0,0.0,0.0,5.5,0.0,0.0,1.0,0.8,0.0,0.1,0.0,16.2,1.1,13.4,0.0,7.1,54.0,55.2
BGR Manufacture of chemicals and chemical products ,0.1,0.2,0.2,257.8,0.2,0.0,0.0,1.3,0.3,0.8,0.4,0.2,0.1,0.2,0.0,1.0,0.1,0.0,0.3,0.9,0.0,0.7,0.0,2.7,7.6,0.7,0.0,0.2,4.7,12.3
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.1,0.1,0.0,271.3,0.3,0.0,0.0,0.8,0.1,0.5,0.1,0.1,0.0,0.0,0.0,1.6,0.0,0.1,0.3,0.0,0.0,0.3,0.0,0.7,0.2,0.0,0.0,0.1,1.3,10.0
BGR Manufacture of rubber and plastic products,0.1,0.3,0.2,135.1,0.0,0.0,0.0,1.8,0.1,0.8,0.6,0.1,0.0,0.1,0.0,2.4,0.0,0.0,0.0,0.7,0.1,0.3,0.0,1.1,0.1,0.3,0.0,0.1,1.1,2.1
BGR Manufacture of other non-metallic mineral products,0.0,0.2,0.2,360.7,0.0,0.0,0.0,1.5,0.1,0.2,0.4,0.1,0.0,0.0,0.1,0.6,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.8,0.8,0.0,0.2,1.7,0.3
BGR Manufacture of basic metals,0.0,0.3,0.1,189.9,0.0,0.0,0.1,0.7,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.4,0.7,0.3,0.0,0.2,0.8,0.0
"BGR Manufacture of fabricated metal products, except machinery and equipment",0.1,1.0,0.4,315.4,0.0,0.1,0.1,4.4,0.2,2.4,1.0,0.2,0.2,0.1,0.1,4.1,0.0,0.1,0.0,0.6,0.2,0.2,0.0,1.9,0.7,1.5,0.0,2.6,6.4,19.7
"BGR Manufacture of computer, electronic and optical products",0.1,1.3,6.1,130.9,0.1,0.6,0.7,5.4,0.1,0.8,3.6,0.0,0.0,0.1,0.1,1.6,0.1,0.1,0.1,0.1,0.1,0.5,0.1,1.0,0.3,0.6,0.0,2.6,4.2,15.0
BGR Manufacture of electrical equipment,0.0,3.0,0.8,154.4,0.0,0.1,0.4,17.2,1.0,4.1,2.2,0.5,0.0,0.2,0.4,10.5,0.1,0.1,0.1,1.9,0.7,1.8,0.1,1.3,0.5,1.2,0.1,1.0,5.4,16.8
BGR Manufacture of machinery and equipment n.e.c.,0.4,11.0,2.4,538.8,0.2,0.9,0.9,17.2,1.4,5.0,1.2,1.4,0.1,1.2,0.1,13.8,0.1,0.5,0.7,1.3,0.5,2.1,0.1,8.2,5.4,8.2,0.3,5.8,8.6,33.8
"BGR Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.2,0.6,110.5,0.0,0.1,0.1,2.6,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.2,0.0,0.3,0.5,2.5
BGR Manufacture of other transport equipment,0.0,0.9,1.0,46.9,0.0,0.0,0.1,28.4,0.1,1.0,2.4,0.1,0.0,0.0,0.3,2.6,0.0,0.0,0.0,1.2,0.1,0.6,0.0,3.6,0.4,7.7,0.0,0.6,21.9,3.5
BGR Manufacture of furniture; other manufacturing,0.2,12.1,1.0,343.5,0.0,1.2,0.2,13.1,1.8,8.4,9.9,0.3,0.0,0.1,1.5,8.6,0.6,0.1,0.0,2.0,0.5,3.1,0.1,0.9,0.5,0.7,0.0,13.0,13.3,6.4
BGR Repair and installation of machinery and equipment,0.0,2.3,0.1,95.4,0.0,0.0,0.1,2.3,0.0,0.8,0.2,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.3,0.1,0.1,0.5,0.1,0.6,0.0,0.2,2.0,2.5
"BGR Electricity, gas, steam and air conditioning supply",0.0,0.4,2.7,691.7,0.0,0.0,0.0,17.9,0.1,0.2,0.3,0.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.5,0.0,0.2,1.7,3.3
"BGR Water collection, treatment and supply",0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
"BGR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
BGR Construction,0.0,0.9,0.3,3609.6,0.0,0.0,0.5,2.9,0.1,0.3,2.1,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.5,0.6,0.7,0.0,0.2,2.9,7.3
